2026-02-01 00:01:47 | WARN | api | Slow response detected (1208ms) endpoint=/payments/refund (env=prod, region=eu-west-1, ip=64.227.100.165, request_id=1brwzyofn4icfk4g, trace_id=06fij5dng9nlvl1ntxq7eitl, ua="curl/8.4.0")
2026-02-01 03:10:16 | WARN | api | Payment provider latency high (1704ms) (env=prod, region=me-south-1, ip=73.55.26.251, request_id=mto0pq2mj4mpne2e, trace_id=p2ze0w2lpdcfcljeagpsgln5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:11:19 | WARN | api | Slow response detected (2482ms) endpoint=/payments/refund (env=prod, region=ap-southeast-1, ip=131.21.155.253, request_id=kkpzmaoyotj31bz9, trace_id=ke74jayqjpzzcfudflr5qqhh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:12:13 | WARN | api | Elevated error rate observed window_s=30 rate=2.1% (env=prod, region=ap-southeast-1, ip=186.211.216.194, request_id=ibnrnfink51lejyq, trace_id=0wia1dyr2zchz64leblntm4d, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:12:52 | WARN | api | Retrying request to upstream service attempt=2 (env=staging, region=ap-southeast-1, ip=234.157.126.213, request_id=q26ye1r9sn738di6, trace_id=hznv2uhoyhxc38iqhike0bgn, ua="curl/8.4.0")
2026-02-01 03:17:00 | WARN | api | Retrying request to upstream service attempt=5 (env=dev, region=eu-west-1, ip=62.191.110.72, request_id=cg066smn5pyvv6gr, trace_id=5bnjix8a57jzaeek95ek9o97, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:21:26 | WARN | api | Queue backlog growing size=9684 (env=prod, region=eu-west-1, ip=88.205.71.15, request_id=c8tkpbjornchrevk, trace_id=xay9ak89gnmth5s2358lnfas, ua="PostmanRuntime/7.36.0")
2026-02-01 03:21:43 | WARN | api | Temporary network jitter detected rtt_ms=453 (env=prod, region=ap-southeast-1, ip=50.10.249.130, request_id=w5c1jd20w2re3pwb, trace_id=u9nkcqptx8u6zl4x1d06nu6k, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:22:09 | WARN | api | Temporary network jitter detected rtt_ms=189 (env=prod, region=ap-southeast-1, ip=60.232.193.104, request_id=rtocucz40gqsnzzl, trace_id=6lo3fh7mwr4i98p3r6d82jfr, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:23:12 | WARN | api | Disk usage above 80% disk=97% (env=dev, region=eu-west-1, ip=144.138.147.84, request_id=4dutud3da9s9my6w, trace_id=q2cg0i6kgqiu0sgd36wpc9ou, ua="curl/8.4.0")
2026-02-01 03:23:41 | WARN | api | Slow response detected (2431ms) endpoint=/orders (env=prod, region=eu-west-1, ip=233.140.161.75, request_id=2qy73k8pxkt9t21o, trace_id=glx2k3h08r14t274jvv4jzqc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:23:44 | WARN | api | Rate limit nearing threshold remaining=18 (env=prod, region=ap-southeast-1, ip=42.190.206.112, request_id=gfnxoo5yoaycfq1e, trace_id=i2pbeprlbkevc43m17klod03, ua="curl/8.4.0")
2026-02-01 03:28:39 | WARN | api | Rate limit nearing threshold remaining=0 (env=prod, region=ap-southeast-1, ip=171.28.105.144, request_id=9i7g01f7q114eagc, trace_id=ftnj4ab4mb3zvoc0dkg08104, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:29:09 | WARN | api | High memory usage warning mem=82% (env=prod, region=me-south-1, ip=36.192.22.57, request_id=3yhlal9z3f6cdtfr, trace_id=343m2wlqgyd4ipro1nqcri7y, ua="curl/8.4.0")
2026-02-01 03:30:07 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=us-east-1, ip=250.190.58.118, request_id=apewzmuniz9uvjgx, trace_id=k6tjr8ggkp0et6da0le3jdzl, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:32:34 | WARN | api | Queue backlog growing size=6420 (env=prod, region=ap-southeast-1, ip=197.98.138.170, request_id=objemcmnjl4vnqle, trace_id=35vs46bossa497m3jj84kily, ua="curl/8.4.0")
2026-02-01 03:34:30 | WARN | api | Temporary network jitter detected rtt_ms=357 (env=prod, region=eu-west-1, ip=235.218.77.45, request_id=hvti0suloatvzn4o, trace_id=2alnza4vu3kwznlt4rr18n11, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:35:59 | WARN | api | Queue backlog growing size=5560 (env=prod, region=us-east-1, ip=86.90.228.198, request_id=ezkf1jximq8q5w1a, trace_id=w8pkus984joqpita8wm1bpin, ua="PostmanRuntime/7.36.0")
2026-02-01 03:37:43 | WARN | api | Slow response detected (694ms) endpoint=/orders (env=prod, region=me-south-1, ip=25.248.138.146, request_id=s1q6t1r6196zfxbw, trace_id=6l7uqctfxt23v7jitq6indpi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:38:04 | WARN | api | Disk usage above 80% disk=94% (env=prod, region=me-south-1, ip=29.235.252.17, request_id=a1w5wxwpq2y0b5qo, trace_id=tsxj1vnjvfh3b8jxwgl8zko1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:38:49 | WARN | api | Circuit breaker half-open dependency=stripe (env=prod, region=us-east-1, ip=43.142.130.135, request_id=get62d0nqy3jxmbc, trace_id=3w6f58yqtxzjuo8bos8pjyjj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:40:41 | WARN | api | Retrying request to upstream service attempt=3 (env=staging, region=us-east-1, ip=22.55.12.193, request_id=oabu976odiul00r5, trace_id=s7ngl87jq500694wf9wn6t24, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:41:09 | WARN | api | Payment provider latency high (2278ms) (env=prod, region=me-south-1, ip=142.118.202.3, request_id=v8kl6f44nlqezzzq, trace_id=pl446txeip5e711j3g75guun, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:42:45 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=us-east-1, ip=188.103.35.77, request_id=x3tpmlb9mxd8akek, trace_id=xssx2sdvf9qrcdqtiyy7tvh3, ua="PostmanRuntime/7.36.0")
2026-02-01 03:43:22 | WARN | api | Rate limit nearing threshold remaining=20 (env=staging, region=ap-southeast-1, ip=96.219.240.180, request_id=vgrlfo7g3hk4u7xw, trace_id=ov3q9qaxnwz04le5alw64fuz, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:45:05 | WARN | api | Slow response detected (1286ms) endpoint=/notifications/push (env=prod, region=us-east-1, ip=247.172.216.60, request_id=kbenxvvquyv692oh, trace_id=79m41lt7xjx166z4qltzrzqn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:45:17 | WARN | api | Slow response detected (3074ms) endpoint=/payments/charge (env=prod, region=me-south-1, ip=62.160.35.54, request_id=iij15bordtmwucgx, trace_id=kolx26ttyqcq01wxysysk241, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:48:54 | WARN | api | Temporary network jitter detected rtt_ms=565 (env=prod, region=ap-southeast-1, ip=90.223.33.131, request_id=o0e5r31rfwi3mgv6, trace_id=o3ygnfus3ffb8n0do2vpm8cb, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:50:36 | WARN | api | Queue backlog growing size=665 (env=prod, region=us-east-1, ip=224.25.170.143, request_id=yz3s8jkf20gb4uwr, trace_id=85cjqibqv0hi8tt2kbtcwtxy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:57:15 | WARN | api | High memory usage warning mem=87% (env=prod, region=eu-west-1, ip=10.206.125.43, request_id=h3q4uay17131t3io, trace_id=aaw362wqzrdbnza5blnmcljb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:57:49 | WARN | api | Elevated error rate observed window_s=120 rate=13.0% (env=staging, region=eu-west-1, ip=131.243.38.178, request_id=w4473gxm4mjjg25p, trace_id=rjsubwy1lpj92fpn86b3939j, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:01:17 | WARN | api | Rate limit nearing threshold remaining=39 (env=prod, region=us-east-1, ip=193.87.198.95, request_id=uykplihu7de2sda4, trace_id=jtwp0pdsueublh9cu5teszdn, ua="curl/8.4.0")
2026-02-01 04:01:47 | WARN | api | Payment provider latency high (1926ms) (env=prod, region=me-south-1, ip=121.26.155.139, request_id=o9bf8zzfg2ahqfd8, trace_id=83m0zo6uaikc1suq08w8fvgs, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:04:15 | WARN | api | Payment provider latency high (1798ms) (env=prod, region=eu-west-1, ip=131.5.148.105, request_id=pcq9hx094vhjx78g, trace_id=kucygwky1f3929bqx8g8o4p6, ua="curl/8.4.0")
2026-02-01 04:06:56 | WARN | api | Elevated error rate observed window_s=300 rate=13.4% (env=staging, region=eu-west-1, ip=243.42.70.151, request_id=jns6xiy185jbyu0h, trace_id=j2rey56r362fbsliee6uyrsz, ua="PostmanRuntime/7.36.0")
2026-02-01 04:07:07 | WARN | api | Rate limit nearing threshold remaining=28 (env=prod, region=ap-southeast-1, ip=235.145.9.138, request_id=ih09kpm23eoz6dih, trace_id=ys8757vdoff5qq32rwa1whu9, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:13:23 | WARN | api | Rate limit nearing threshold remaining=49 (env=prod, region=us-east-1, ip=246.103.215.85, request_id=jqetfatt2bpniul9, trace_id=k9j1wmhulk1jjysjw6bzvhkr, ua="PostmanRuntime/7.36.0")
2026-02-01 04:16:26 | WARN | api | Slow response detected (1867ms) endpoint=/files/5410 (env=dev, region=us-east-1, ip=113.90.59.219, request_id=r3n6g8qfrv3an1eo, trace_id=wrq1nmfoalxsha0ql7rgcfe2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:16:33 | WARN | api | Slow response detected (371ms) endpoint=/analytics/event (env=prod, region=us-east-1, ip=228.62.87.95, request_id=9yxdg60i3h9tqc8u, trace_id=vkyvmmrvv4lw51bd32fggyj4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:16:43 | WARN | api | Disk usage above 80% disk=82% (env=prod, region=ap-southeast-1, ip=205.110.148.18, request_id=x2h7mhl9n2tmsioc, trace_id=lbqllfmv0tpkz5x1e5ihdomz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:16:54 | WARN | api | Circuit breaker half-open dependency=cdn-edge (env=dev, region=us-east-1, ip=219.69.207.111, request_id=7avtd7w4bnutxk31, trace_id=x3yd4ptruptan6588sjhyui8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:18:48 | WARN | api | Queue backlog growing size=3808 (env=staging, region=me-south-1, ip=241.219.22.228, request_id=kcj5pollxcx1fpm3, trace_id=yswgw75kqx9sdhv6rn9j0uyc, ua="curl/8.4.0")
2026-02-01 04:19:14 | WARN | api | Slow response detected (2804ms) endpoint=/login (env=prod, region=me-south-1, ip=73.229.48.234, request_id=6ugoy1vt722hrxey, trace_id=dc32fgpe1a034hw0ovfkpwjo, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:20:55 | WARN | api | Payment provider latency high (1775ms) (env=prod, region=ap-southeast-1, ip=42.89.185.109, request_id=oqdh9z5hjns4vv5r, trace_id=2q981hliayfyotiowj7atp57, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:21:15 | WARN | api | Temporary network jitter detected rtt_ms=807 (env=prod, region=us-east-1, ip=54.38.191.203, request_id=na715twgu018kv13, trace_id=znj2wtz78ztmxev7glvnyxwp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:22:43 | WARN | api | Slow response detected (1172ms) endpoint=/search?q=book (env=prod, region=me-south-1, ip=218.237.209.12, request_id=v7kazb9i9vxqhrb9, trace_id=0cpjy2uslxsqmt8xrjzq29qs, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:23:48 | WARN | api | Slow response detected (3368ms) endpoint=/files/upload (env=prod, region=eu-west-1, ip=63.80.189.233, request_id=ei0pkdjxxusjgudj, trace_id=1nuooicg7p617df3rwtg3g6d, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:25:47 | WARN | api | Circuit breaker half-open dependency=search-index (env=prod, region=me-south-1, ip=91.71.21.90, request_id=0bh0ql8rawxb89f7, trace_id=90y63n7yectpm4p0kv3aqrx3, ua="PostmanRuntime/7.36.0")
2026-02-01 04:25:48 | WARN | api | Slow response detected (3252ms) endpoint=/token/refresh (env=dev, region=eu-west-1, ip=219.13.193.193, request_id=u494c61f2avcn122, trace_id=dopon796bkepnc1c8i2u2dv0, ua="PostmanRuntime/7.36.0")
2026-02-01 04:26:01 | WARN | api | Disk usage above 80% disk=87% (env=staging, region=me-south-1, ip=61.25.58.176, request_id=8siq0x9w3xb1s9qm, trace_id=5pdnel6w2oiri5gmzpva0tu9, ua="curl/8.4.0")
2026-02-01 04:27:30 | WARN | api | Slow response detected (3305ms) endpoint=/orders/8809 (env=prod, region=us-east-1, ip=3.49.137.87, request_id=18sr3zu5dxvumatq, trace_id=1zkti677ot07sxvaz2ug44oo, ua="PostmanRuntime/7.36.0")
2026-02-01 04:28:59 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=eu-west-1, ip=228.96.121.170, request_id=2i931cmyjl1o9u6v, trace_id=u7r5vbl0j2bt2z198ddrkvg7, ua="curl/8.4.0")
2026-02-01 04:30:02 | WARN | api | Rate limit nearing threshold remaining=43 (env=staging, region=me-south-1, ip=122.10.96.208, request_id=rkbb4lhnen6j266d, trace_id=rkfqo1j94moop2ocesc80zv2, ua="curl/8.4.0")
2026-02-01 04:30:06 | WARN | api | Rate limit nearing threshold remaining=5 (env=dev, region=ap-southeast-1, ip=29.60.58.90, request_id=4mrbwldtjo2c0coj, trace_id=4ulsn0wk9wggjz8qgh5r6it5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:31:31 | WARN | api | Slow response detected (2124ms) endpoint=/users/8747/profile (env=prod, region=ap-southeast-1, ip=125.53.20.108, request_id=d6dldh6hn2ity1ys, trace_id=gwvb3ot2nn80nuq1y8sxvudf, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:33:34 | WARN | api | Slow response detected (48ms) endpoint=/payments/refund (env=prod, region=me-south-1, ip=114.102.71.103, request_id=xsggi14g96x6yyvb, trace_id=4f16a4b8hjyrf1ydi7i2jlll, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:36:18 | WARN | api | Disk usage above 80% disk=84% (env=staging, region=ap-southeast-1, ip=164.28.206.90, request_id=36cin7kl3xul5xc0, trace_id=kgoi7dw54owdbvzstcza6myc, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:46:04 | WARN | api | Retrying request to upstream service attempt=4 (env=staging, region=us-east-1, ip=230.42.156.210, request_id=zz6o1pume8hcbcl4, trace_id=g0t7b1hcdgovvlqp30hywb08, ua="PostmanRuntime/7.36.0")
2026-02-01 04:53:53 | WARN | api | Queue backlog growing size=4932 (env=staging, region=me-south-1, ip=93.86.117.230, request_id=z9z0istl0bdvwhuy, trace_id=af5izff5o9unhabic9g48k63, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:54:45 | WARN | api | Rate limit nearing threshold remaining=31 (env=prod, region=me-south-1, ip=245.220.199.108, request_id=87229718utgg721n, trace_id=jgc1tbi5xif9nxmlspxt8ukl, ua="curl/8.4.0")
2026-02-01 04:55:12 | WARN | api | Elevated error rate observed window_s=30 rate=4.3% (env=prod, region=eu-west-1, ip=32.187.35.105, request_id=xnccxgmrjauc7vbv, trace_id=6eth6ku4fnmu956o1frqkpft, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:57:00 | WARN | api | Rate limit nearing threshold remaining=41 (env=prod, region=us-east-1, ip=222.245.142.37, request_id=aw44tv6heaigu75l, trace_id=pq5wbw2f5cu6bdi5wsw5b81v, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:58:02 | WARN | api | Queue backlog growing size=2355 (env=staging, region=us-east-1, ip=22.155.235.85, request_id=bvi657fuuqxa6kxk, trace_id=5pqy9m6ibywbpoaliroienja, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:58:33 | WARN | api | Circuit breaker half-open dependency=email-smtp (env=prod, region=eu-west-1, ip=5.24.12.83, request_id=xvycsy6fuukf20uq, trace_id=5eus04rdof7pqddlpa2bp95j, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:00:14 | WARN | api | High memory usage warning mem=64% (env=dev, region=eu-west-1, ip=1.254.219.171, request_id=xbjzmtlx2fjxny4k, trace_id=8jsjqreds9rjd1pg0793xdgh, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:00:42 | WARN | api | Elevated error rate observed window_s=120 rate=12.1% (env=prod, region=me-south-1, ip=60.176.15.130, request_id=5kpwm29uumtrdkol, trace_id=w6s6k7bdn47psflxymf7p4fj, ua="PostmanRuntime/7.36.0")
2026-02-01 05:03:44 | WARN | api | High memory usage warning mem=90% (env=prod, region=eu-west-1, ip=203.149.179.223, request_id=ss019omqacofeqd4, trace_id=e1o9ua4pcgk69900y1c9l5wi, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:06:31 | WARN | api | Temporary network jitter detected rtt_ms=147 (env=prod, region=ap-southeast-1, ip=156.42.31.170, request_id=smuzqgeawry18c0t, trace_id=4vrf39rn22wc5h7qrbtytwg5, ua="curl/8.4.0")
2026-02-01 05:12:37 | WARN | api | Payment provider latency high (564ms) (env=prod, region=us-east-1, ip=31.13.135.158, request_id=68ahixlj3g1ntyia, trace_id=xjlx1g4lcv0v3bse30gsq2vu, ua="curl/8.4.0")
2026-02-01 05:13:48 | WARN | api | Payment provider latency high (1648ms) (env=staging, region=ap-southeast-1, ip=117.62.102.150, request_id=atg5kppaorqi3613, trace_id=pxy0sfcr698z9nwm5wl2pf7r, ua="PostmanRuntime/7.36.0")
2026-02-01 05:13:57 | WARN | api | Queue backlog growing size=5469 (env=staging, region=ap-southeast-1, ip=140.172.192.197, request_id=10pcwjsojeqrgl21, trace_id=be5mdqaat0bn7snrejpjsqx9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:14:04 | WARN | api | Queue backlog growing size=9272 (env=dev, region=eu-west-1, ip=125.65.89.14, request_id=bl6vp9hufktiwp21, trace_id=611kjovh45igtwffpi5uwle0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:17:56 | WARN | api | High memory usage warning mem=69% (env=prod, region=me-south-1, ip=26.120.225.87, request_id=equ5e55m4erly86g, trace_id=2yi89hhd25uzbmdjf792kcqv, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:20:25 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=20.72.129.122, request_id=f92h0ajb1kxfgn6w, trace_id=4s4bro0t1dulyrd6sraivyuy, ua="curl/8.4.0")
2026-02-01 05:22:24 | WARN | api | Payment provider latency high (3219ms) (env=prod, region=eu-west-1, ip=61.172.49.105, request_id=9wr9tgm6mrcqvjrv, trace_id=t18fpa3kebavokew8qprwf3f, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:25:44 | WARN | api | Queue backlog growing size=5631 (env=prod, region=us-east-1, ip=219.253.144.114, request_id=1qwpvp3slreh4jr4, trace_id=fb7ivxb29ap3d8jrkfotlak4, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:26:43 | WARN | api | High memory usage warning mem=88% (env=staging, region=eu-west-1, ip=68.72.245.65, request_id=6ak4rc57rzlmhftm, trace_id=f6jyb8hqe81jiu9tt5c2zpiq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:27:40 | WARN | api | Payment provider latency high (1140ms) (env=prod, region=us-east-1, ip=36.223.56.162, request_id=as7gspsypourixai, trace_id=nyq45igo70y25mzxefgincah, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:27:52 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=eu-west-1, ip=174.3.111.169, request_id=ty36lrrs8spwhwph, trace_id=rlfx3q53pwz7ufv8neyvrf8m, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:27:54 | WARN | api | Elevated error rate observed window_s=300 rate=8.5% (env=prod, region=me-south-1, ip=151.147.161.182, request_id=xtarpp8ldw96p911, trace_id=20b63jk1ork1bd0i7hb3qtfd, ua="curl/8.4.0")
2026-02-01 05:30:15 | WARN | api | High memory usage warning mem=62% (env=prod, region=ap-southeast-1, ip=6.42.129.118, request_id=fwz5knnh57xs2o9z, trace_id=kmbrp57dcavg2zwt5a1gxgfx, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:33:02 | WARN | api | Circuit breaker half-open dependency=stripe (env=dev, region=eu-west-1, ip=253.15.21.78, request_id=xehlp7cywl8k8jjr, trace_id=h1svt4vmy2vle708ms19bkuo, ua="PostmanRuntime/7.36.0")
2026-02-01 05:35:23 | WARN | api | Circuit breaker half-open dependency=email-smtp (env=prod, region=eu-west-1, ip=90.39.221.186, request_id=sebnvduy7futm6dc, trace_id=7ud5d3k6i9nvxr5d41fiy1pt, ua="PostmanRuntime/7.36.0")
2026-02-01 05:35:30 | WARN | api | Circuit breaker half-open dependency=payments-api (env=prod, region=me-south-1, ip=174.208.210.7, request_id=i758208b9y32r46t, trace_id=xom03bypat1w5i36cs7i4lzz, ua="curl/8.4.0")
2026-02-01 05:35:33 | WARN | api | Circuit breaker half-open dependency=orders-api (env=dev, region=me-south-1, ip=26.232.179.66, request_id=lpfckz6764cy47l0, trace_id=meap5v47rhflb1q93zhu0vex, ua="PostmanRuntime/7.36.0")
2026-02-01 05:35:53 | WARN | api | Elevated error rate observed window_s=120 rate=11.4% (env=prod, region=me-south-1, ip=85.159.21.195, request_id=1qozq2vxnaimlpy0, trace_id=ruo8lldt30ckp2nnjp94aynx, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:42:42 | WARN | api | Queue backlog growing size=5993 (env=prod, region=ap-southeast-1, ip=6.100.144.3, request_id=lpr9rw7lp74yzywz, trace_id=32e7hk6ljtt6bf1muhn7f318, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:43:12 | WARN | api | Disk usage above 80% disk=80% (env=prod, region=ap-southeast-1, ip=112.168.31.136, request_id=k2jyr1ua0x8ls7xs, trace_id=ecqjt5p321wn5sru31lq5q57, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:43:37 | WARN | api | Payment provider latency high (699ms) (env=prod, region=me-south-1, ip=70.79.177.252, request_id=0ewqm5ravn9yk9rh, trace_id=ix05tu8whidmnl7w3lce0r4j, ua="curl/8.4.0")
2026-02-01 05:43:54 | WARN | api | Rate limit nearing threshold remaining=29 (env=prod, region=us-east-1, ip=194.66.67.173, request_id=5lhl8fgiq8nx5073, trace_id=j21da17bixvgvrgd4kl7dghp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:44:43 | WARN | api | Rate limit nearing threshold remaining=35 (env=prod, region=ap-southeast-1, ip=146.253.217.138, request_id=xm235rn8sv6uilzy, trace_id=gg5dljir7klnlmx0gc5bjwdl, ua="curl/8.4.0")
2026-02-01 05:46:47 | WARN | api | Slow response detected (3096ms) endpoint=/notifications/push (env=dev, region=ap-southeast-1, ip=184.42.110.159, request_id=toy2ba26vmjebzkn, trace_id=m46bp0h3xwm7f8ikpx7ronb1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:48:44 | WARN | api | Queue backlog growing size=5731 (env=prod, region=eu-west-1, ip=81.100.13.120, request_id=uh127k85y2vhyqhb, trace_id=sj6udwatcd5qj1b8iwgtrpnk, ua="curl/8.4.0")
2026-02-01 05:55:43 | WARN | api | Elevated error rate observed window_s=300 rate=11.9% (env=prod, region=me-south-1, ip=50.155.193.43, request_id=jka4am7gpcigsjp2, trace_id=hmqojhbrvmnt1sdxesjuhndz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
